Date,Technology,Consumer Discretionary,Energy,Health Care,Financials
2021-02-24,0.18922637797499509,0.19750833366692103,0.3648814637111929,0.1323382929929117,0.20127636617446756
2021-02-25,0.21602992423330813,0.22015134996063362,0.3616268677122997,0.13181536053683768,0.2087090477423986
2021-02-26,0.2157977590630881,0.22072765558873567,0.36916356271602546,0.13323035953999518,0.21724667490539432
2021-03-01,0.23284828236744584,0.23147058420903482,0.3670874202090118,0.13934048127557042,0.23405223691891452
2021-03-02,0.23589114825509605,0.23278297476076426,0.3454833576555253,0.13900805436006639,0.2280712183116128
2021-03-03,0.2454124103584811,0.2413019118964716,0.34374781950548744,0.1406872063184053,0.2286039485954743
2021-03-04,0.2463572128203126,0.23991526765570653,0.34818270744190366,0.14310602670696967,0.23138760015463686
2021-03-05,0.2499101187731905,0.24042278312967308,0.3396330081347974,0.15665786295448422,0.23283109081230782
2021-03-08,0.258732341746612,0.24067883542281004,0.33790212058326574,0.1566208798022313,0.2321348216204223
2021-03-09,0.2773897094572904,0.26716698784983245,0.34196287746461573,0.1563291416258669,0.23296707922577625
2021-03-10,0.27750162025266634,0.2678282276071784,0.3341163334728223,0.15651826868140556,0.23481938497837768
2021-03-11,0.27945219848418146,0.256674200951306,0.32826295368270036,0.13103680689002475,0.21259580692857483
2021-03-12,0.28005315648107915,0.2566558613542108,0.32895537432900074,0.1237800167331214,0.20956117913409883
2021-03-15,0.27250996490648055,0.24924652448171813,0.3099214395832594,0.12307306977617398,0.19827023391190268
2021-03-16,0.2637348442352433,0.2403566844520513,0.32954236636832945,0.12258710942942339,0.20261550486803803
2021-03-17,0.2608538196996019,0.2357808305444927,0.32951011422724014,0.12271108150435169,0.19455564405885578
2021-03-18,0.2729298986321375,0.2458569143408789,0.34864277862842113,0.12113230280687602,0.19453997447179225
2021-03-19,0.2683429287777399,0.24437183656944514,0.34868457230017413,0.12096245387340979,0.19264771117452778
2021-03-22,0.27515252293294784,0.24343769635510104,0.351300110595789,0.12352221982044471,0.19826262983447437
2021-03-23,0.27353210001615313,0.24386324824466835,0.3376915487568138,0.1269857289851681,0.20191589579413907
2021-03-24,0.2753602734174713,0.24671280448896096,0.3409356530684965,0.12690687078475651,0.20188065590919463
2021-03-25,0.27537395219293337,0.2472043497900528,0.33801304250080333,0.1274422645109934,0.2060817241562226
2021-03-26,0.2841201190119827,0.24859855803042236,0.3382558918653394,0.13892318296071032,0.20852107136245382
2021-03-29,0.28373837414494485,0.24891014673740858,0.3404652253498267,0.13791231653519095,0.21039668194015126
2021-03-30,0.28466182461687306,0.25056076585936815,0.33652242343119154,0.13737660884415484,0.20643147467833012
2021-03-31,0.28821790930735325,0.25105928146215295,0.33582377465948987,0.13711041071000102,0.20831531152412278
2021-04-01,0.2941667761060272,0.2522217791278919,0.33365525749711805,0.13609373799572844,0.20895414136792964
2021-04-05,0.30011130901201716,0.26000698459923394,0.3408331471149296,0.1321448362454445,0.20773795353493935
2021-04-06,0.292686611037874,0.25162142223987133,0.32725723903111686,0.1325361013783893,0.2071424530371393
2021-04-07,0.29262604913390444,0.250807986096389,0.3241779316581489,0.13264076105539818,0.20697185520066458
2021-04-08,0.29229100678102143,0.24963888941329154,0.309494469786301,0.13141939274503114,0.20038708493952773
2021-04-09,0.27163264650905666,0.22158068060947503,0.3050116874962435,0.1306112736072691,0.19241509499345127
2021-04-12,0.2724977906305012,0.2217599175535417,0.29778567403892364,0.12711846270347119,0.18131446184646843
2021-04-13,0.25875799199423305,0.21460814540178194,0.28770349166055437,0.12276862545497756,0.16400954918365698
2021-04-14,0.2560353023006273,0.21367919519051157,0.2986949905557392,0.12217784715782115,0.16361723752170962
2021-04-15,0.24594958510716242,0.1986898599385247,0.2966475459711318,0.12262781040714463,0.1629229493109057
2021-04-16,0.23396926283559966,0.18406074873017025,0.28844530002285235,0.11362289437309818,0.15865869525868323
2021-04-19,0.2325325844143304,0.18982879031523153,0.26414369532437565,0.1020480330765884,0.15128064717722295
2021-04-20,0.22065529586461533,0.19591672865931997,0.27266507205823776,0.10098164285190302,0.1586447072595549
2021-04-21,0.202451968040121,0.170293767066349,0.2732325349053864,0.10399193822258854,0.1603013460696585
2021-04-22,0.20603246232813116,0.17498787920523776,0.26131980608503824,0.10618630029617906,0.1538076707737965
2021-04-23,0.2018097741766953,0.1724391021206904,0.26372946381672935,0.10633926193031723,0.1623083337845622
2021-04-26,0.19973759117034776,0.1725328874759637,0.26491812041890206,0.10781927814450686,0.16028351981709468
2021-04-27,0.1990206601178994,0.16958417072536186,0.267403213225473,0.10963096834905506,0.16023161119806797
2021-04-28,0.20138297394457416,0.16586178110393288,0.2762875266243682,0.11037804342838609,0.1564160323189973
2021-04-29,0.2013859668458066,0.1620830430336475,0.27733366858424946,0.11054873845803782,0.1625998103765064
2021-04-30,0.18685080848881888,0.14177704954358314,0.2547371050762836,0.11086025819553211,0.16536776639517695
2021-05-03,0.1867980634699402,0.14302603134036948,0.2666057803024664,0.11406538165304794,0.16068893920909452
2021-05-04,0.18864841167877927,0.14709747199681092,0.26461781205920076,0.11246870551355553,0.15482684568716717
2021-05-05,0.18765125834871363,0.14405608696283576,0.27432280764284167,0.10642731163891266,0.14683789763461272
2021-05-06,0.18471412637023138,0.13500080751329774,0.2664740833848891,0.10595183928632192,0.15033375279787764
2021-05-07,0.18542840427722843,0.13508849437717996,0.2701367798100741,0.10661306300793365,0.14549157009006264
2021-05-10,0.18902807461371054,0.1461539669591965,0.26218145015830885,0.09478454266931913,0.14151603169945676
2021-05-11,0.1885348076708362,0.1495614947185258,0.2715343328941822,0.10136697594555635,0.15025086888345623
2021-05-12,0.20448565868526938,0.1790935854210216,0.2698626594417731,0.10175508809072059,0.15437770646755297
2021-05-13,0.20285205745470164,0.17883655471592622,0.27184109664906003,0.1040839955960285,0.1564434980023728
2021-05-14,0.20456108851349727,0.18440955458499247,0.276445929960212,0.10352729476219265,0.15854802233391033
2021-05-17,0.19615090090364737,0.17179082746515262,0.2715078612133636,0.10300040105930576,0.15797529477878391
2021-05-18,0.19703251142897707,0.17242894795432323,0.2820552896458541,0.10175694944680377,0.16491556338186614
2021-05-19,0.19661395179716606,0.1737067057606308,0.2934458023294774,0.10158678557658234,0.16667438307786542
2021-05-20,0.20022438735950118,0.17603698559072067,0.2901625814553848,0.10461376482710633,0.16665049901112258
2021-05-21,0.19819750636720693,0.1735874727859456,0.2888820168456319,0.1013290265582475,0.1671381231652126
2021-05-24,0.20536167605803587,0.17523524388504774,0.2877748457356147,0.10133259802020644,0.1671987967239767
2021-05-25,0.20321599772361473,0.17218666803475233,0.2958354580825829,0.10198759234082866,0.16764408084200721
2021-05-26,0.20108926577559838,0.17320246363495875,0.2868381615517922,0.10410563540380598,0.1672870392746235
2021-05-27,0.19439190429971057,0.17216773817052564,0.285246839003963,0.09315893680077414,0.16915050397794146
2021-05-28,0.19486567000301172,0.17018074774228406,0.2835644251267981,0.09147100988838444,0.16861377347900286
2021-06-01,0.19402015055580468,0.16756524261524003,0.3016333343790674,0.10393084135106181,0.16818106344330852
2021-06-02,0.19382664111489786,0.1643202490877145,0.2901422026247825,0.10343775902995518,0.15555148719844444
2021-06-03,0.19281569323875591,0.16185108386636368,0.28942195108066554,0.09758584806998526,0.1523609875002989
2021-06-04,0.1987468206759775,0.16153398238185931,0.28495572522520246,0.09737819885649267,0.14639767555950092
2021-06-07,0.1935959401355659,0.15794945314670966,0.2862426531273332,0.09594310491280665,0.14172407405310442
2021-06-08,0.1928599289326803,0.15944451823686903,0.2863776129967462,0.09586408807361933,0.14246219980407673
2021-06-09,0.1928343132555229,0.15995033531241618,0.28757923126160334,0.0985887647906119,0.14548256548085592
2021-06-10,0.19236903862160304,0.16089194295632028,0.2738448312515241,0.10948119181201145,0.15044602350149833
2021-06-11,0.193139664027062,0.16196620811132606,0.2736017369994155,0.11103759412889189,0.14302916377933309
2021-06-14,0.19067487988554074,0.16138058580621817,0.26118541529303496,0.11046495954087675,0.14406453199901265
2021-06-15,0.19148905644597283,0.16150106613270948,0.2555800149313267,0.10593291763268144,0.14357902756169072
2021-06-16,0.18410888669410308,0.15905649244915243,0.2567467018455006,0.10668361617286208,0.14202419161469196
2021-06-17,0.18613995899426977,0.15938934325524548,0.26354870509164463,0.10868157323435228,0.1645604676300652
2021-06-18,0.1869843296917892,0.15978451494647114,0.2778197783627595,0.11408149473547786,0.17097433620160993
2021-06-21,0.18783688077010885,0.15915915772304803,0.30006492478092817,0.11761490846992384,0.18515169575657484
2021-06-22,0.17155829239862141,0.1532448777123358,0.3005426860989011,0.11770385550229952,0.18537032182218746
2021-06-23,0.17113089640786874,0.1507735887952404,0.28968278305070255,0.1137486345698747,0.17896496769297957
2021-06-24,0.14492463270992076,0.10931152399221446,0.2902209285975738,0.1103815153214216,0.18060733514443353
2021-06-25,0.14250356484001353,0.10903387329850019,0.28716354569018804,0.10831670210791439,0.1778541682759909
2021-06-28,0.13271641532249098,0.0989597466904529,0.2928938285074114,0.1076291444230733,0.17237686399840033
2021-06-29,0.1298918453708374,0.09850889540874082,0.28519104405095164,0.1073333118134342,0.17233805423642498
2021-06-30,0.12623756906416506,0.09444985327962638,0.27910432181649025,0.1074142954699444,0.1685809913405539
2021-07-01,0.12632832449316958,0.08982994888399576,0.2722152933766876,0.10957477887756115,0.16938634921265036
2021-07-02,0.12091609933871252,0.0888081043245186,0.27229899574500677,0.10895486081941858,0.16940656294509895
2021-07-06,0.11815678522003663,0.08614969083106974,0.2902575820718572,0.10909159079549395,0.1725292673947163
2021-07-07,0.1102783397276712,0.08363801502287668,0.29313393413207706,0.1101079619679098,0.1718313730531238
2021-07-08,0.11583382647827517,0.08464195946969816,0.28730460938810315,0.11120846898476766,0.17869613925740666
2021-07-09,0.11704061395226291,0.08448945089470053,0.29259117396904877,0.10932238120028397,0.19878454859673342
2021-07-12,0.11462274546531757,0.08548392172565136,0.2926815659229325,0.1087454100675046,0.19797149985876797
2021-07-13,0.11464880575226476,0.09424839161308551,0.2936937240026839,0.10879726812278107,0.20002053721553206
2021-07-14,0.11260252674729355,0.09421825200622697,0.28364816146112165,0.09495734827376756,0.19915614686845814
2021-07-15,0.1172097925864961,0.09469455532914896,0.2790769740387488,0.09561853181480441,0.1994352989226013
2021-07-16,0.11775359350071592,0.0952454751012278,0.2881549239847291,0.095592539127904,0.20228521437442556
2021-07-19,0.1173058093962897,0.10054433534295926,0.3003557112947116,0.10210838328798177,0.21546808370449994
2021-07-20,0.12283461293847384,0.11246117619307526,0.3051632511065169,0.1065456524059845,0.2294454216814119
2021-07-21,0.12431833200037984,0.11307373934428859,0.3239540846236095,0.10552342833538812,0.23593509113371314
2021-07-22,0.1248403459753441,0.11122078686547837,0.32459964879290654,0.10427295877872733,0.23642927563525967
2021-07-23,0.125837593611377,0.11276728184450001,0.32450469558198736,0.09829436119186384,0.23443819967815221
2021-07-26,0.12596827549730746,0.1134112309839346,0.3350086460494319,0.09781916109108034,0.234275881567258
2021-07-27,0.12894842807650414,0.118829725488815,0.3354773847521118,0.098146563291188,0.23248677747733973
2021-07-28,0.1269474096488697,0.11788790866399192,0.3309686832380579,0.09815585649403331,0.23239948706189104
2021-07-29,0.12489665827799395,0.12083472383084144,0.3331022435739669,0.09659384851439085,0.23476432869517747
2021-07-30,0.1223926233161002,0.13766292515814132,0.3224564403036095,0.0952458812231484,0.2190024326919573
2021-08-02,0.11887800842192513,0.13621719876928481,0.31245173116975683,0.0864368420902183,0.2061201752806997
2021-08-03,0.11693895719090672,0.13610490368577816,0.28889729977050654,0.08841666305277023,0.19774622922821103
2021-08-04,0.11520771304969249,0.13800545748654666,0.29602285469670275,0.09052304059961672,0.1995994982771909
2021-08-05,0.11518174525519771,0.13888495801945838,0.2986727062468029,0.09049686481931592,0.20280720684969125
2021-08-06,0.11492194594556772,0.14059290758750184,0.2988728282711328,0.09048446773060409,0.20776520212146624
2021-08-09,0.11558865907048556,0.13973929904950277,0.29929823160864877,0.09033435175319811,0.20531120458303767
2021-08-10,0.11575856783730054,0.14007301690533838,0.29183364165445164,0.09119829232190053,0.20555104246737305
2021-08-11,0.11448362116569401,0.14012869231733313,0.29318331688917626,0.09739803003400513,0.2068917432550178
2021-08-12,0.11499174786352255,0.1401304944317983,0.2900714414636748,0.09888406308600485,0.20677904430720717
2021-08-13,0.11557169334427964,0.13968015583879423,0.28509883693113625,0.09752347397149748,0.2077645202704724
2021-08-16,0.11063786970626092,0.13808122895598327,0.28841385937052294,0.09889150151807255,0.2079733486465788
2021-08-17,0.11376151797932245,0.15412405402577423,0.2761111137569005,0.10270546187188245,0.20322030567645685
2021-08-18,0.12053555178793199,0.154660433197318,0.27831632993713246,0.11356779821990828,0.2072557433669527
2021-08-19,0.1199690589868722,0.15545459520549784,0.285952682296243,0.11191653651708561,0.19903116861086786
2021-08-20,0.12261928291412381,0.15560395721818082,0.2765532991291942,0.11239060075435998,0.1822672362017129
2021-08-23,0.12736246759310063,0.1591492966508044,0.3021783681620967,0.11247679336767542,0.18165548020797784
2021-08-24,0.12731022586080393,0.1569293542707257,0.3072471760847684,0.11328020181075238,0.17878105260996946
2021-08-25,0.1260638284940806,0.1572270406883183,0.29729084484432583,0.11376808680851933,0.1802448243179062
2021-08-26,0.12494987703321923,0.15879140486002344,0.29775867971249304,0.1139411274457231,0.18129845192085015
2021-08-27,0.12291426799673613,0.1564197137578901,0.2969106003118696,0.11417659318674098,0.17820953752002502
2021-08-30,0.11648302706552574,0.15318217124103367,0.279471396721448,0.10883953788706931,0.16126233777801796
2021-08-31,0.11249734052602128,0.14444454282408128,0.27803963654404945,0.10492596558749,0.14793661527050622
2021-09-01,0.11010909052313214,0.1422686246630139,0.2617322484300469,0.10499786102902722,0.14255186759617886
2021-09-02,0.1089283750044577,0.14182629949932393,0.27060158123557826,0.10703285898357537,0.13770798288969105
2021-09-03,0.10613100254622547,0.13952275203857367,0.2709243237149725,0.10289255935279443,0.13974153924199614
2021-09-07,0.10605567701092497,0.13807237414149548,0.2612134467702272,0.10249864075501326,0.1409068642993046
2021-09-08,0.10239187633932435,0.1347593610729916,0.2624203962799487,0.10214126823338664,0.14123858062397884
2021-09-09,0.10319190792279648,0.13443526618319332,0.26086190508279566,0.10830682165628806,0.14110719886721765
2021-09-10,0.10743479659898282,0.1316259920913824,0.258855766700537,0.11184369121441735,0.14024303687271988
2021-09-13,0.10736585906073877,0.11674344776297413,0.26931277625165456,0.11338207011779129,0.14111671988547395
2021-09-14,0.10676679938157199,0.11705759282798237,0.27173194487432945,0.11331817702938295,0.1474781603052148
2021-09-15,0.10804476144881793,0.11659272151030811,0.28876138503352017,0.10731187194550539,0.14656426237092543
2021-09-16,0.1079943089963199,0.11321078997001013,0.2791816121172766,0.10687000071257689,0.14440095647739987
2021-09-17,0.11697680732427466,0.11071740903674958,0.2784151458466856,0.10624946030404779,0.14058977799958366
2021-09-20,0.12850160467745678,0.12809191588662897,0.29095295270863225,0.11047192992060385,0.14384551990097155
2021-09-21,0.12824900151814622,0.12812802812148488,0.28839448287835434,0.10991959709990867,0.14343492831470378
2021-09-22,0.1327555459900125,0.13371511496838695,0.2979743096058773,0.10991888518924978,0.14881242711455286
2021-09-23,0.13801066552494043,0.1365786129013973,0.3141805373412304,0.10803644430826723,0.16243728737686833
2021-09-24,0.13721702248809425,0.1369040983169085,0.31470416091908304,0.10629924900819164,0.16316720554271988
2021-09-27,0.13961043993293623,0.1371717114110613,0.3274096503412665,0.11212741592732264,0.1665961364364287
2021-09-28,0.16338049396220597,0.14836713167703694,0.3211974580000075,0.11570460531390613,0.17347163483480696
2021-09-29,0.16192025445037536,0.1295466881462898,0.31873102509299117,0.11220987008455331,0.1722493984428917
2021-09-30,0.15839115813336724,0.13924572371856733,0.3153071911845749,0.1094552224875342,0.17467431413854673
2021-10-01,0.16208237994844,0.13907600984381566,0.31334820989012135,0.10801394669472861,0.17953108947668772
2021-10-04,0.16994896369896323,0.1389200664394737,0.31453348692972266,0.11219613779551164,0.18083165474256666
2021-10-05,0.17098566591109204,0.13429578715343482,0.30048549548573095,0.11463507015015785,0.1879853828162253
2021-10-06,0.17257198924555867,0.13301499574606515,0.30200519900829015,0.1145962953524828,0.18730517786139703
2021-10-07,0.17518379609324836,0.14010159271791506,0.30201134421575687,0.12318354394263455,0.18501835426089747
2021-10-08,0.17466347248615954,0.13795766661514344,0.3053325512987743,0.12338783581913121,0.18478271253060222
2021-10-11,0.1722494675406404,0.13611382544578574,0.3001710202408234,0.1245571726677245,0.18330169355133133
2021-10-12,0.16865265979316985,0.13630018384628684,0.2962312709894041,0.12260438824401508,0.1787204427493127
2021-10-13,0.1699014861350311,0.1368595193128206,0.29460584737401746,0.12312290479141888,0.17951039441101768
2021-10-14,0.18364857041522226,0.14006094355426235,0.28873698434044803,0.13211726622417122,0.18487184669777346
2021-10-15,0.1854018859136229,0.1464260991095317,0.2831859350519874,0.1283475252753969,0.18919808071600874
2021-10-18,0.18679128121922306,0.1498430163370391,0.28150667688811404,0.12870536347067618,0.18788968850622043
2021-10-19,0.18913740896381595,0.15028548368950223,0.27952847757951405,0.13574506037800538,0.18802916293856492
2021-10-20,0.18897640196355864,0.1503997806152398,0.2733599392063002,0.14340934420356788,0.18834488320287862
2021-10-21,0.18893251575377584,0.15512858438468113,0.2831221090128577,0.14072209065024865,0.18928861274092948
2021-10-22,0.18684336490329567,0.15416613172359023,0.28241404218907307,0.13899574349132782,0.19010907757875062
2021-10-25,0.18701545995834568,0.16792131153759107,0.27592225096213296,0.1379013477297819,0.18865133135804243
2021-10-26,0.18703596829402896,0.16715698059759476,0.26869129146484755,0.13863187492100398,0.18271350709643022
2021-10-27,0.18552567307683157,0.16678131648977726,0.2725173125504849,0.13922770158623515,0.18986734325498975
2021-10-28,0.18761515361301054,0.16957989610874238,0.268111619169709,0.14127151249730147,0.19155495768144581
2021-10-29,0.18133928495186702,0.16850558624206666,0.2677517257932803,0.14401315112219845,0.1913883838706232
2021-11-01,0.1718529778809184,0.15528653393864372,0.24660448335113527,0.1404389481424212,0.17537986865283808
2021-11-02,0.1729153312522808,0.15844112921223602,0.25094546015905334,0.1413652545357385,0.17484289106184683
2021-11-03,0.16985333319115578,0.16119159660735227,0.2439778579096798,0.14210541093075718,0.17026202040736396
2021-11-04,0.17128528227752893,0.16252168725736363,0.2275810016920624,0.14258779456506782,0.16370582204588863
2021-11-05,0.17147071637636546,0.1626121839167514,0.228792092874471,0.14600310926876664,0.1633986976483644
2021-11-08,0.16791497910340797,0.17132047932753847,0.20974950793473324,0.1401811275857112,0.1598677208195731
2021-11-09,0.13900090158789866,0.17042627358321955,0.20974972125142058,0.1301645776399833,0.15217637470749706
2021-11-10,0.1501505432847833,0.17166101970917833,0.2271224241184566,0.128784535398114,0.1524835821787902
2021-11-11,0.1470370701097039,0.16174105324221924,0.220622127832059,0.12300753244494926,0.14336104905991837
2021-11-12,0.14526864040283324,0.16144506637372466,0.20182813544424494,0.12333719687244842,0.13680470301464565
2021-11-15,0.12257601377042504,0.1581605288937377,0.19829103250941374,0.11506966026981466,0.133349023020088
2021-11-16,0.1203466326505534,0.16161540492234036,0.19796392827764087,0.11464922844477758,0.12274452320510276
2021-11-17,0.12174512743651532,0.16162314383160306,0.20102964638132298,0.11411123235052646,0.12824372971652456
2021-11-18,0.12210166418409281,0.15963079987450793,0.20139503590342592,0.10909513893199499,0.12845655047470772
2021-11-19,0.12046593290687983,0.15722963716658242,0.21375272756206815,0.1096825548429135,0.13193496431128007
2021-11-22,0.125345030568243,0.15652414087633112,0.22037241368800195,0.10763720511026292,0.13447362255158907
2021-11-23,0.12382489530467458,0.16019234873827554,0.23807624751666515,0.10587353125527692,0.14056146913302486
2021-11-24,0.12404749917448885,0.16034027667116008,0.23947201922696407,0.10607336960978371,0.13937624636866427
2021-11-26,0.13790361911006177,0.18352554010257957,0.26502856811304265,0.10028860565298119,0.16493781668446003
2021-11-29,0.15198822842358753,0.18365604600032226,0.265197070623101,0.09977489967051253,0.1590636406469989
2021-11-30,0.1544858004595022,0.18769586402390703,0.2731904268494065,0.11451589661039584,0.17291627502578555
2021-12-01,0.15956991889962796,0.1962850563134097,0.2716298980044752,0.10844408017350006,0.17182422382906984
2021-12-02,0.16047928892209734,0.19939942055822193,0.28503463675543395,0.10099706261578682,0.19316624594833984
2021-12-03,0.16927558022383138,0.2053858711121234,0.28120656750305795,0.1004066579621228,0.1978899387056611
2021-12-06,0.1702595007032926,0.2069913388066107,0.28343349446030724,0.10111273709863998,0.19879591297173257
2021-12-07,0.19552683093356457,0.20559710804329667,0.28871789321201535,0.1078893709461748,0.20666893342300974
2021-12-08,0.1955939550202482,0.20556807250338854,0.28806804177462547,0.1091217577036498,0.2069815504671412
2021-12-09,0.1993185241083347,0.2127899146442878,0.2766278442797666,0.10637229199775759,0.20185968633952303
2021-12-10,0.20464106054149733,0.21040111482752974,0.2766874887161876,0.1042354279575046,0.19817885430761573
2021-12-13,0.21092461951630923,0.22391439083418435,0.2875411927210949,0.10401067096420541,0.20000924315270457
2021-12-14,0.21755578644408388,0.2174341191171307,0.2824515093834212,0.10474628321208981,0.2010578073880639
2021-12-15,0.22832720485109934,0.22021306845963295,0.2816700770172743,0.11877294927354513,0.20111444695672798
2021-12-16,0.24466636021722063,0.22191119177565052,0.28178658264987355,0.1187969869139902,0.20456910330800682
2021-12-17,0.24174415032345536,0.21765892340246745,0.28719240489138603,0.1188599975029099,0.21080035458814866
2021-12-20,0.24389339445752176,0.21960386682483365,0.28529292417426155,0.11522127051354861,0.21728741953749123
2021-12-21,0.25441200926888324,0.23234843240746783,0.2974506292045075,0.11468281830893513,0.22601072140935416
2021-12-22,0.25655141573253143,0.23371066557181186,0.2979366947493844,0.1178170873111977,0.2262858988324731
2021-12-23,0.25130971816436776,0.23714450617365324,0.2887025517200149,0.11799646186257706,0.22695746127291336
2021-12-27,0.2575761285330523,0.23861453265526136,0.29592631638617656,0.11999197773174196,0.2290009721452988
2021-12-28,0.25677858949591037,0.23846128493222837,0.29586267199537364,0.12038770514170696,0.2288788185697153
2021-12-29,0.25665584615341924,0.23847527654391248,0.29521926797497067,0.118473703522732,0.2288842297790092
2021-12-30,0.25644516305087367,0.23426644366589883,0.2955300768643542,0.11831343791872773,0.22890916223352786
2021-12-31,0.25677203620329203,0.2335187116655804,0.29254275272376606,0.11971892491134452,0.2266131875429579
2022-01-03,0.25663213020276,0.24622093682753587,0.30577927959474027,0.1247808150727938,0.2289841436441432
2022-01-04,0.2581996519362247,0.246530290042008,0.2967786815524672,0.13015804521221563,0.23833403674216708
2022-01-05,0.2718671974102762,0.2584277574811359,0.29370550093389575,0.13138513592792056,0.23822613356894115
2022-01-06,0.2721850101823153,0.2578049409118479,0.2876558193828272,0.13651011934180632,0.23772068246098768
2022-01-07,0.2724920925587678,0.26163647509873716,0.288763811941313,0.1375481368805417,0.23969518422460995
2022-01-10,0.262558855788264,0.2504786030896157,0.2595796256399217,0.13966493754452497,0.21712779449775574
2022-01-11,0.2544572472590145,0.2477051875913539,0.27399984815926365,0.14100956980867016,0.21796701137451735
2022-01-12,0.2536565711189094,0.24571920247615425,0.26093007410576263,0.12706445640598685,0.2033997810634449
2022-01-13,0.2617979667764552,0.24707373959981738,0.2584188184955776,0.1363859197332444,0.2000701154463023
2022-01-14,0.2615762673746157,0.2433920163728409,0.2545094859011541,0.13625667398858968,0.1874564338280134
2022-01-18,0.26637010516626713,0.2430545457124713,0.25135922942264005,0.14314829621675831,0.19326565118747963
2022-01-19,0.26740645346700953,0.24496866030737552,0.25269831141035887,0.14295327749166578,0.19624072048682697
2022-01-20,0.24626814608483072,0.23714207407802265,0.2499200103589644,0.139125901112309,0.19038575776829567
2022-01-21,0.25002037109907244,0.24798292276110426,0.25912673311008133,0.13983331954859507,0.19895083354883708
2022-01-24,0.25035692845291496,0.24930447248883694,0.2571018940477702,0.13965006851156825,0.19913719975787444
2022-01-25,0.24684496051156216,0.2502404465257002,0.27619006960703607,0.13976091286413483,0.19953785798903295
2022-01-26,0.24665582892201884,0.24181796905750957,0.2591219338120506,0.13625290840041313,0.19717581939503637
2022-01-27,0.24397851469667986,0.24910473840314826,0.25774601698162386,0.13671659774493922,0.19816148229605107
2022-01-28,0.26650911549043244,0.25577107699549007,0.2575163233114689,0.1366297169480334,0.20177183570572363
2022-01-31,0.2673802157868093,0.2775538310091002,0.2575786787851695,0.13653771223043507,0.20001346922115215
2022-02-01,0.26708357105366964,0.2780562901588691,0.2583370711925082,0.13617269455931869,0.19270202173117462
2022-02-02,0.2662301366686174,0.2749177256062526,0.2514071677016631,0.14199535773580818,0.18319886637057922
2022-02-03,0.2674820137936853,0.2755103418193657,0.24951805310123107,0.1415580398558924,0.17800545855360395
2022-02-04,0.2643009093974131,0.28379509760541366,0.25061796901007166,0.1364795496383064,0.18375570907074695
2022-02-07,0.26348486392696147,0.27947493579499233,0.25007408276172205,0.13542271710054565,0.18346569352155057
2022-02-08,0.25747469806912365,0.28148519085691787,0.2607552481040175,0.13371328857379272,0.18530899665257528
2022-02-09,0.2675329660773169,0.2852636912709469,0.2598376889695156,0.13651296932795734,0.18585231832707944
2022-02-10,0.27620415791517444,0.28801883242084014,0.25975906428065976,0.1407246983980868,0.18810337669191768
2022-02-11,0.2873702389431594,0.29737085371426825,0.2643061826768521,0.14407426613895322,0.19312387754341792
2022-02-14,0.2875322508781033,0.29868834320791987,0.27954683310773754,0.14565393633434498,0.19617664646968547
2022-02-15,0.2981503908691868,0.29320516068862873,0.2748155499234634,0.14950089772975333,0.19689894685293613
2022-02-16,0.29736008687394005,0.29379669712200535,0.2611803960532382,0.14614168018934173,0.18125130593226
2022-02-17,0.2966926150656906,0.2936448124976677,0.2614623287842934,0.15124644774821294,0.19223347312658065
2022-02-18,0.29739319316336404,0.2937128117291623,0.2580753432506584,0.14945283472986443,0.18664575122427654
2022-02-22,0.2974029896421443,0.3006214338068749,0.2628352765342412,0.149152443201351,0.18284004143372026
2022-02-23,0.3039898360100777,0.3122986883908487,0.26298062540640343,0.14494150676998988,0.1883939713399466
2022-02-24,0.3203478177145728,0.31998754725602446,0.2483469888222828,0.1429620995954797,0.18750684533859469
2022-02-25,0.32324359715288264,0.32626131759267923,0.2581102746536718,0.17203726021997276,0.2132076285612929
2022-02-28,0.3157165592410319,0.32428536416558396,0.264437695586831,0.16780252832571332,0.21646173221356418
2022-03-01,0.3183123828285797,0.3260761037311609,0.258603401695137,0.16830168463145637,0.23771447493719605
2022-03-02,0.31952506772760575,0.3303840022259352,0.26465203237592694,0.17011959256425888,0.2447775532645554
2022-03-03,0.3188806703212672,0.3325399292308202,0.26250432458330525,0.17038035416765251,0.2405203401951661
2022-03-04,0.32060943828667293,0.33164899814105414,0.2684564716592129,0.16975277129760802,0.24551526699396534
2022-03-07,0.3323910126433247,0.3499171712861384,0.25845682481900206,0.17498121547340773,0.2602772306041416
2022-03-08,0.3317697705274066,0.3473580623404201,0.25973221343530345,0.18476492554630353,0.26009543358020104
2022-03-09,0.3470723439197144,0.359711466480046,0.2640244875758267,0.19192891292421962,0.28318628205847945
2022-03-10,0.35006602478860366,0.36049955454994204,0.2735090660058117,0.1911804011825402,0.283704478517337
2022-03-11,0.35297910276350936,0.35802821817577557,0.27598837224905415,0.19252648807668676,0.28330477242446417
2022-03-14,0.32910394084092803,0.3538587466831979,0.2931903726836019,0.1841418366314549,0.2831091417452609
2022-03-15,0.3363379779189093,0.3491157449753653,0.3164006598629997,0.19246723263404,0.28520081888801624
2022-03-16,0.3516423710033642,0.36435708634873487,0.3015227146996008,0.19531480514470903,0.29461948846303304
2022-03-17,0.35139021615565497,0.36796629516461515,0.31607780090944254,0.19677289635244086,0.29635301406403325
